run,kernel,gamma,seed,epoch,layer0,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,max_layer
ds_L16_dirichlet_g0.1_s2,dirichlet,0.1,2,0,2.911287784576416,2.9410595893859863,2.981369972229004,2.9602036476135254,2.916816473007202,2.885838508605957,2.8965706825256348,2.950942039489746,2.881930112838745,2.940048933029175,2.845811128616333,2.924778938293457,2.896507740020752,2.9032909870147705,2.9377682209014893,2.9538815021514893,2.981369972229004
