run,kernel,gamma,seed,epoch,layer0,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,max_layer
L16_dirichlet_g2.2_s0,dirichlet,2.2,0,0,9.295916557312012,9.277800559997559,9.292134284973145,9.30613899230957,9.30278205871582,9.282357215881348,9.302845001220703,9.278783798217773,9.308210372924805,9.284412384033203,9.299708366394043,9.300066947937012,9.284832954406738,9.263850212097168,9.284612655639648,9.296479225158691,9.308210372924805
L16_dirichlet_g2.2_s0,dirichlet,2.2,0,50,23.15655517578125,25.371627807617188,30.823671340942383,23.494611740112305,20.892629623413086,20.347108840942383,19.386600494384766,16.663360595703125,15.373133659362793,14.07684326171875,14.535079002380371,14.341288566589355,14.013866424560547,14.741007804870605,14.435165405273438,16.6226863861084,30.823671340942383
L16_dirichlet_g2.2_s0,dirichlet,2.2,0,100,25.740604400634766,30.543506622314453,34.70286560058594,27.58518409729004,24.506006240844727,24.81667709350586,22.419761657714844,22.006423950195312,21.603212356567383,20.153167724609375,18.66028594970703,19.20917320251465,18.87633514404297,19.697160720825195,20.09918212890625,23.139806747436523,34.70286560058594
L16_dirichlet_g2.2_s0,dirichlet,2.2,0,199,25.73616600036621,31.103290557861328,34.4034309387207,27.71834945678711,24.574583053588867,25.37608528137207,21.565311431884766,21.618602752685547,21.293853759765625,20.46307945251465,18.51981544494629,19.569713592529297,19.27621841430664,19.724960327148438,20.033742904663086,23.940126419067383,34.4034309387207
L16_uniform_g2.2_s0,uniform,2.2,0,0,2.7635560035705566,2.8204715251922607,2.736541271209717,2.787313222885132,2.769986867904663,2.7333052158355713,2.813882350921631,2.708901882171631,2.7723400592803955,2.75691819190979,2.7655105590820312,2.7567062377929688,2.7407596111297607,2.7162740230560303,2.737821340560913,2.7629475593566895,2.8204715251922607
L16_fejer_g2.2_s0,fejer,2.2,0,0,5.228582859039307,5.184916973114014,5.215718746185303,5.241029262542725,5.233441352844238,5.209592819213867,5.249517440795898,5.198461055755615,5.236024379730225,5.2140350341796875,5.227391242980957,5.225165843963623,5.2137451171875,5.16840934753418,5.21186637878418,5.229769706726074,5.249517440795898
L16_fejer_g2.2_s0,fejer,2.2,0,50,22.48641014099121,24.18972396850586,24.1956787109375,26.791563034057617,19.292823791503906,13.760828018188477,11.893972396850586,12.057975769042969,11.559666633605957,11.481574058532715,10.699487686157227,10.38499641418457,10.620150566101074,10.783392906188965,10.28322696685791,12.425187110900879,26.791563034057617
L16_fejer_g2.2_s0,fejer,2.2,0,100,24.167814254760742,29.91045379638672,25.923391342163086,30.977846145629883,24.947608947753906,19.61174201965332,20.32148551940918,18.049955368041992,17.958229064941406,15.954117774963379,14.898673057556152,14.504526138305664,14.368507385253906,14.623555183410645,13.477059364318848,17.385223388671875,30.977846145629883
L16_fejer_g2.2_s0,fejer,2.2,0,199,24.096454620361328,31.060768127441406,25.418977737426758,30.877246856689453,25.52777862548828,20.693208694458008,20.973825454711914,18.810121536254883,18.68747901916504,17.055648803710938,15.104736328125,14.632157325744629,14.671902656555176,14.854127883911133,13.535956382751465,18.47323226928711,31.060768127441406
