run,kernel,gamma,seed,epoch,layer0,layer1,layer2,layer3,layer4,layer5,max_layer
depth_L6_fejer_g2.2_s99,fejer,2.2,99,0,5.234129428863525,5.21476936340332,5.196187496185303,5.269895553588867,5.215216159820557,5.2595672607421875,5.269895553588867
depth_L6_fejer_g2.2_s99,fejer,2.2,99,50,23.475595474243164,26.394662857055664,19.972721099853516,18.74372100830078,15.261113166809082,13.657280921936035,26.394662857055664
depth_L6_fejer_g2.2_s99,fejer,2.2,99,100,24.583738327026367,28.97361183166504,20.857038497924805,20.068037033081055,16.765546798706055,15.6214017868042,28.97361183166504
depth_L6_fejer_g2.2_s99,fejer,2.2,99,199,24.61192512512207,29.088356018066406,20.628196716308594,20.02470588684082,16.75235366821289,15.742237091064453,29.088356018066406
