run,kernel,gamma,seed,epoch,layer0,layer1,layer2,max_layer
depth_L3_dirichlet_g0.1_s99,dirichlet,0.1,99,0,2.93436598777771,2.9107980728149414,2.991063356399536,2.991063356399536
depth_L3_dirichlet_g0.1_s99,dirichlet,0.1,99,50,26.65436553955078,25.506587982177734,21.89019203186035,26.65436553955078
depth_L3_dirichlet_g0.1_s99,dirichlet,0.1,99,100,26.965112686157227,26.635995864868164,21.971450805664062,26.965112686157227
depth_L3_dirichlet_g0.1_s99,dirichlet,0.1,99,199,26.94532585144043,26.70652198791504,21.837553024291992,26.94532585144043
