run,kernel,gamma,seed,epoch,layer0,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,max_layer
depth_L16_dirichlet_g0.1_s99,dirichlet,0.1,99,0,2.93436598777771,2.9107978343963623,2.9910635948181152,2.9493155479431152,2.856891393661499,2.959360361099243,2.911017656326294,2.9112000465393066,3.0358896255493164,2.8650572299957275,2.897294521331787,2.9167656898498535,2.862150192260742,2.9694149494171143,3.010753631591797,2.976379871368408,3.0358896255493164
